Title,Comment
World on Fire,Welcome to more fire in the World😵
World on Fire,Great song!💙🎵
World on Fire,"Your fans are real. From word of mouth met a decent dude to mention stick figure...ever since I been hooked! To this day I'm thankful for this guy, but no longer communicate. Your fans are the shit!!"
World on Fire,nice chanel. found ya through food forest permacutlure. cheers!
World on Fire,Nice
World on Fire,"Listen to the song ""Snoop Lion - la la la"" and tell me it's not the same melody :D Love both songs!"
World on Fire,I love this song and the music I listen to every day.
100 Days My Prince,"Mr Queen is worse. Flower Crew is so cringe.
I actually enjoyed the ML. He can say so much with his eyes and subtle facial expressions. To me, that takes skill.
A lot of Kdramas start out terrible and don’t settle down until a few episodes in.
This year, I haven’t found anything worth watching other than to just past the time.
The last good series I watched was Alchemy of Souls and U see the Queen’s Umbrella. Vicenzo and Crash Landing on You are probably my favorites.
So I rewatch better kdramas rather than watching the teen/young adult crazies that there seems to be an abundance for young viewers."
100 Days My Prince,"The acting of this show probably is one of the worst I seen. Lee Yool and Yoon yi-seo have no chemistry together, so their love story seems shallow and they are always bickering about something stupid 🙄. The supporting cast are uninteresting and silly. The director tried to make this into a comedy drama but the comedy was cringe and and not funny. Bad acting all around.  I will rate it 1 out 5.  The Crowned Clown was so good compared to this terrible show!"
100 Days My Prince,Me gusta mucho como sus amigos les quieren mucho Son humildes y amorosos
100 Days My Prince,Definitely this drama deserves a award!!A real package!
100 Days My Prince,"She is so mean. No wonder no one married her. She even takes advantage of the Prince.
She would have made a terrible concubine."
100 Days My Prince,This drama that made me meet EXO🥰💕
100 Days My Prince,"I love this drama. Everyone's interpretation was actually really, really good, but D.O. put on a show apart. His micro facial expressions made me laugh and cry in equal measure. And what a beautiful voice...OMG.💘😭😂😍💕"
100 Days My Prince,My favorite 😍 💓
100 Days My Prince,"Wow heart touching drama I lv it ,D.O  u r a good singer & good actor also all the best future Drama's & Album's, but y clips I hope I can see all Episode's. Love u D.O💞🥰😘😘"
100 Days My Prince,"Does someone knows the words in Korean he says up to 1.37 ?? I really want to know how to write it in Korean but I can't really translate his words into it 
Thanks a lot"
100 Days My Prince,needed a flash forward at the palace. would be nice to see them married and BOTH in nice clothes with the prince presenting her with the cherry blossom shoes he promised her 🥰
100 Days My Prince,"I just finish watching this on Netflix and I really love it! All characters are awesome and all great Actors and Actress even extras! Directors and producers and also fashion everyone did a great job! Crown Prince love for her was amazing beautiful! There is times I do not believe in love but watching this and other Dramas think there is love that do exist. Every Chinese n Korea Drama I watch the men act As a crown prince, a king, and even General most their love shows example of how true love should be there’s times is true n other times not cause people has a different way of showing wats love is. Do kyungsoo that plays crown prince he awesome and great Actor great singer I also big fan of EXO. The Characters that plays group friends in villages like family is great to have those friends that you can trust that’s shows loyalty and be the one you can most count on. This Drama is beautiful, love, sad, loyalty, betrayal, sacrifice most of all happiness. I am such big fan! Wish to have autograph and meet all you guys just to shake your hands and pictures. Sending lots love! God bless!❤️"
100 Days My Prince,THIS SHOW IS HOW I GOT INTO EXO AHSHBSJDMSLKDS
100 Days My Prince,OMG my favorite episode!!! 1st tine watching this
100 Days My Prince,What a well-written romance story!  The prince was an ideal lover whose dedication has not changed since they were children.  The girl was ordinary but a strong woman.  Hat off to the writers and the acting crew!  I actually hated every emperor drama with many concubines .  I never found them romantic.
100 Days My Prince,"season TWO, WEDDING>>"
100 Days My Prince,Um is no one going to talk about how her friend is obviously pregnant but somehow managed to get onto that roof?
100 Days My Prince,Explained in tamil vj voice
100 Days My Prince,Awae my kyungsoo my husband I am crying
100 Days My Prince,"Hmuam-tuni ani ber mai,hmeltha teuh khop mai a phulo mipa hi"
The Ultimate Braai Master,"something weird is going on here, 57 people including me have liked this in almost a year"
The Ultimate Braai Master,"This has to be my favorite Season of a contest show ever, simply because its the first and only one ever where I've backed a winning team from the beginning till the end 😍😍😍"
The Ultimate Braai Master,What are the judges' culinary credentials and experience ?
The Ultimate Braai Master,"How did salty flames even win??? Food looked horrible. They didn't gut the fish, and the rice looked horrid"
Hard Copy,Thanks
Bedford Wives,Thanks so much for uploading this. I come from bedfordview but I live now in Dubai. I was worried that I would not be able to see Bedford wives.
Bedford Wives,"Amazing stuff so far, can't wait to see more."
Bedford Wives,Just came here to look for Shahir
Bedford Wives,LOl! This is incredible.
Bedford Wives,"I really enjoyed the first episode, I'm sold! Loved it 10/10"
Bedford Wives,Getting 'Devious Maids' and 'Desperate Housewives' vibes from this. I'm loving it so far!
Nothing But Thirty,💖💖💖💖💖😭😭😭😭😭🙏🙏🙏🙏🙏🙏🙏🙏...
Nothing But Thirty,"Taiii,.... mata ku gatel"
Nothing But Thirty,А как называется фильм?
Nothing But Thirty,"Очень трогательная история.
Учит людей мудрости."
Nothing But Thirty,Труд это хорошо но труд без Веры ничтожен
Nothing But Thirty,Интересный и поучительный сюжет. Нравственность превыше всего
Nothing But Thirty,This serie is available on netflix?
Nothing But Thirty,traduction en français
Nothing But Thirty,hola no entiendo  nada de coreano pero muy  tierna  la historia
Nothing But Thirty,Qual nome desse filme . Ninguém responde
Nothing But Thirty,I don't want to cry..but it so sad
Nothing But Thirty,Waduhh aku nyasar kesini
Nothing But Thirty,ซีรี่ย์เรื่องไรครับ please
Nothing But Thirty,Turkish translation please😓
Nothing But Thirty,keren
Nothing But Thirty,"The ex husband was too dumb. His new girl didn't love him, she is the leech to his wealth. In the end of our life, we need only someone to be there by our deathbed."
Nothing But Thirty,Tiktok bring me here
Nothing But Thirty,I came here after tiktok
Nothing But Thirty,Menetes air mataku
Nothing But Thirty,What is the title
More than Friends,*Who is your favorite artist on Selected? Tell us :)*
More than Friends,So proud of our National Anthem
More than Friends,The vibes keep on getting good I say
More than Friends,Love hype rompe el vip  😍😍🎧🎧❤❤🥳🥳🥳😘😘😘😘😘😘
More than Friends,Отлично!!!
More than Friends,When you and your guy friend both like each other ❤️
More than Friends,James hype has earned the promotion from wool to a scouse wool if he carry on like this he'll have his desired scouse card in no time probably the only good thing to come from the wirral
More than Friends,I feel like I'm 16 again!
More than Friends,This girl needs a hobby.
More than Friends,👆😁😁😁😁👍👍👍👍👍👍👍👍👍🌺🌸
More than Friends,Viendo chente
More than Friends,Круто 😎👍👍👍👍👍
More than Friends,https://youtube.com/clip/UgkxDtUcu9U0YUUwQAHm4no29omPPOlwv3-n
More than Friends,"Seriously this is a Vibe, loving the vocals"
More than Friends,Loving the piano rave chorus
More than Friends,Tunage
More than Friends,indian man vs italian quattro man
More than Friends,❤️🫂❤️
More than Friends,This my fav song
More than Friends,"Amazing song, thanks selected! 😀"
Love Again,it could be some better Video except this one doesn‘t suit it with the music
Love Again,Oo.i
Love Again,"Полейшая безвкусица, ни музыки ни голоса, ни души,одни бабкиии🤑"
Love Again,everything about this should be illegal. salute this funky disco wave! ✨🌹
Love Again,May the force be with you 🧘‍♂
Love Again,I could never be your woman
Love Again,🔺👁️👹🇲🇽❤️
Love Again,"Your woman, white town."
Love Again,😋
Love Again,Whitetown did it better
Love Again,Live laugh love.your so honest with ur innermost being.saw that lie detector test great honesty in all your ways dear.
Love Again,La musica de las mufas
Love Again,The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Ego Dissolution” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you ❤
Love Again,"Specifications of femininity, including the breast is very small and not prominent
It would be nice if she had large or medium breasts
With her beauty body and length
Be a full-fledged woman"
Love Again,Albania
Love Again,"Все лицо перекроила, жаль, а была Красотка!!!!"
Love Again,Alguien de Argentina???
Love Again,Dua. Make me an offer.
Love Again,"We're lucky that Araki created Dua Lipa, her music isn't bad at all"
Love Again,"This song slaps so hard for some reason, especially when she says ""But god damn'"
Graceful Family,I love this drama so much it is like the idéala of penthouse 😊
Graceful Family,She's the tying vote! Giving JUST enough power to stabilize the new ceo without losing any of her own!! That vice chairwoman is the Goat!
Graceful Family,Drama is really daebak 😍😍but i literally cried for hour in end(can’t control)🥺🥺
Graceful Family,Whenever this song comes i know  something savage is going to happen 🔥
Graceful Family,Why is this sene not included in the last episode? I watched this drama on YouTube
Graceful Family,I want this in hindi explanation please this also nice but I want in hindi so please 🙏🙏
Graceful Family,Good drama .....
Graceful Family,"PROPHECIES RECEIVED FROM AN OLD WOMAN OF 90 YEARS – 4 keys to the timing of Christ’s return
.
Prophecies given long ago in Norway An old woman of 90 from Valdres in Norway had a vision from God in 1968. The evangelist Emanuel Minos had meetings (services) where she lived. He had the opportunity to meet her, and she told him what she had seen. He wrote it down, but thought it to be so unintelligible that he put it in a drawer. Now, almost 30 years later, he understands he has to share the vision with others.
The woman from Valdres was a very alert, reliable, awake and credible Christian, with a good reputation among all who knew her. This is what she saw:
“I saw the time just before the coming of Jesus and the outbreak of the Third World War. I saw the events with my natural eyes. I saw the world like a kind of a globe and saw Europe, land by land. I saw Scandinavia. I saw Norway. I saw certain things that would take place just before the return of Jesus, and just before the last calamity happens, a calamity the likes of which we have never before experienced.
She mentioned four waves:
1. “First before Jesus comes and before the Third World War breaks out there will be a ‘détente’ like we have never had before. There will be peace between the super powers in the east and the west, and there will be a long peace. (Remember, that this was in 1968 when the cold war was at its highest. E. Minos) In this period of peace there will be disarmament in many countries, also in Norway and we are not prepared when it (the war) comes. The Third World War will begin in a way no one would have anticipated – and from an unexpected place.
2. “A lukewarmness without parallel will take hold of the Christians, a falling away from true, living Christianity. Christians will not be open for penetrating preaching. They will not, like in earlier times, want to hear of sin and grace, law and gospel, repentance and restoration. There will come a substitute instead: prosperity (happiness) Christianity.
“The important thing will be to have success, to be something; to have material things, things that God never promised us in this way. Churches and prayer houses will be emptier and emptier. Instead of the preaching we have been used to for generations -like, to take your cross up and follow Jesus, – entertainment, art and culture will invade the churches where there should have been gatherings for repentance and revival. This will increase markedly just before the return of Jesus.
3. “There will be a moral disintegration that old Norway has never experienced the likes of. People will live together like married without being married. (I do not believe the concept ‘co-habitor’? existed in 1968 – E. Minos.) Much uncleanness before marriage, and much infidelity in marriage will become the natural (the common), and it will be justified from every angle. It will even enter Christian circles and we pet it – even sin against nature. Just before Jesus return there will be TV- programs like we have never experienced. (TV had just arrived in Norway in 1968. E. Minos)
“TV will be filled with such horrible violence that it teaches people to murder and destroy each other, and it will be unsafe in our streets. People will copy what they see. There will not be only one ‘station’ on TV, it will be filled with ‘stations.’ (She did not know the word ‘channel’ which we use today. Therefore she called them stations. E. Minos.) TV will be just like the radio where we have many ‘stations,’ and it will be filled with violence. People will use it for entertainment. We will see terrible scenes of murder and destruction one of the other, and this will spread in society. Sex scenes will also be shown on the screen, the most intimate things that takes place in a marriage.” (I protested and said, we have a paragraph that forbids this kind of thing. E. Minos.) There the old woman said: “It will happen, and you will see it. All we have had before will be broken down, and the most indecent things will pass before our eyes.”
4. “People from poor countries will stream to Europe. (In 1968 there was no such thing as immigration. E. Minos.) They will also come to Scandinavia – and Norway. There will be so many of them that people will begin to dislike them and become hard with them. They will be treated like the Jews before the Second World War. Then the full measure of our sins will have been reached (I protested at the issue of immigration. I did not understand it at the time. E. Minos.)
The tears streamed from the old woman’s eyes down her cheeks. “I will not see it, but you will. Then suddenly, Jesus will come and the Third World War breaks out. It will be a short war.” (She saw it in the vision.)
“All that I have seen of war before is only child’s play compared to this one, and it will be ended with a nuclear atom bomb. The air will be so polluted that one cannot draw one’s breath. It will cover several continents, America, Japan, Australia and the wealthy nations. The water will be ruined (contaminated?). We can no longer till the soil. The result will be that only a remnant will remain. The remnant in the wealthy countries will try to flee to the poor countries, but they will be as hard on us as we were on them.
“I am so glad that I will not see it, but when the time draws near, you must take courage and tell this. I have received it from God, and nothing of it goes against what the Bible tells.
“The one who has his sin forgiven and has Jesus as Savior and Lord, is safe.” Jesus our savior is coming back Repent now before it's too late to get ready to meet him in heaven."
